"i","N","p_hat"
7412,1,6.69433659124381e-05
7415,1,6.69433659124381e-05
7416,1,6.69433659124381e-05
7417,1,6.69433659124381e-05
7419,1,6.69433659124381e-05
7423,1,6.69433659124381e-05
7424,2,0.000133886731824876
7428,2,0.000133886731824876
7429,1,6.69433659124381e-05
7434,1,6.69433659124381e-05
7442,2,0.000133886731824876
7444,1,6.69433659124381e-05
7445,1,6.69433659124381e-05
7449,1,6.69433659124381e-05
7451,2,0.000133886731824876
7452,1,6.69433659124381e-05
7453,1,6.69433659124381e-05
7454,1,6.69433659124381e-05
7458,1,6.69433659124381e-05
7460,1,6.69433659124381e-05
7462,1,6.69433659124381e-05
7472,1,6.69433659124381e-05
7475,1,6.69433659124381e-05
7477,1,6.69433659124381e-05
7480,1,6.69433659124381e-05
7481,1,6.69433659124381e-05
7485,1,6.69433659124381e-05
7486,1,6.69433659124381e-05
7487,1,6.69433659124381e-05
7489,1,6.69433659124381e-05
7500,1,6.69433659124381e-05
7502,1,6.69433659124381e-05
7504,1,6.69433659124381e-05
7508,1,6.69433659124381e-05
7510,1,6.69433659124381e-05
7512,2,0.000133886731824876
7517,1,6.69433659124381e-05
7518,1,6.69433659124381e-05
7527,3,0.000200830097737314
7528,1,6.69433659124381e-05
7530,1,6.69433659124381e-05
7531,2,0.000133886731824876
7535,1,6.69433659124381e-05
7537,1,6.69433659124381e-05
7540,1,6.69433659124381e-05
7548,1,6.69433659124381e-05
7549,1,6.69433659124381e-05
7551,1,6.69433659124381e-05
7553,1,6.69433659124381e-05
7558,1,6.69433659124381e-05
7561,1,6.69433659124381e-05
7563,1,6.69433659124381e-05
7568,1,6.69433659124381e-05
7570,1,6.69433659124381e-05
7577,1,6.69433659124381e-05
7583,1,6.69433659124381e-05
7585,2,0.000133886731824876
7588,1,6.69433659124381e-05
7592,1,6.69433659124381e-05
7597,1,6.69433659124381e-05
7603,1,6.69433659124381e-05
7605,1,6.69433659124381e-05
7606,3,0.000200830097737314
7608,1,6.69433659124381e-05
7615,1,6.69433659124381e-05
7619,2,0.000133886731824876
7626,1,6.69433659124381e-05
7627,1,6.69433659124381e-05
7630,1,6.69433659124381e-05
7631,1,6.69433659124381e-05
7634,2,0.000133886731824876
7636,1,6.69433659124381e-05
7637,1,6.69433659124381e-05
7638,1,6.69433659124381e-05
7639,1,6.69433659124381e-05
7650,1,6.69433659124381e-05
7653,1,6.69433659124381e-05
7654,2,0.000133886731824876
7666,1,6.69433659124381e-05
7667,1,6.69433659124381e-05
7668,1,6.69433659124381e-05
7670,1,6.69433659124381e-05
7674,1,6.69433659124381e-05
7676,1,6.69433659124381e-05
7677,1,6.69433659124381e-05
7678,1,6.69433659124381e-05
7683,1,6.69433659124381e-05
7686,1,6.69433659124381e-05
7691,1,6.69433659124381e-05
7692,2,0.000133886731824876
7694,1,6.69433659124381e-05
7697,1,6.69433659124381e-05
7700,1,6.69433659124381e-05
7702,1,6.69433659124381e-05
7704,1,6.69433659124381e-05
7706,1,6.69433659124381e-05
7714,2,0.000133886731824876
7721,1,6.69433659124381e-05
7723,1,6.69433659124381e-05
7724,1,6.69433659124381e-05
7725,1,6.69433659124381e-05
7728,1,6.69433659124381e-05
7730,1,6.69433659124381e-05
7735,1,6.69433659124381e-05
7736,1,6.69433659124381e-05
7739,1,6.69433659124381e-05
7745,1,6.69433659124381e-05
7746,1,6.69433659124381e-05
7748,1,6.69433659124381e-05
7749,1,6.69433659124381e-05
7750,2,0.000133886731824876
7752,1,6.69433659124381e-05
7754,2,0.000133886731824876
7760,1,6.69433659124381e-05
7762,1,6.69433659124381e-05
7765,1,6.69433659124381e-05
7769,1,6.69433659124381e-05
7779,1,6.69433659124381e-05
7782,1,6.69433659124381e-05
7783,1,6.69433659124381e-05
7786,1,6.69433659124381e-05
7789,1,6.69433659124381e-05
7792,1,6.69433659124381e-05
7796,2,0.000133886731824876
7798,1,6.69433659124381e-05
7802,1,6.69433659124381e-05
7803,1,6.69433659124381e-05
7809,1,6.69433659124381e-05
7811,1,6.69433659124381e-05
7813,1,6.69433659124381e-05
7817,1,6.69433659124381e-05
7821,1,6.69433659124381e-05
7823,1,6.69433659124381e-05
7824,1,6.69433659124381e-05
7826,2,0.000133886731824876
7827,2,0.000133886731824876
7829,1,6.69433659124381e-05
7832,1,6.69433659124381e-05
7837,1,6.69433659124381e-05
7838,1,6.69433659124381e-05
7850,1,6.69433659124381e-05
7851,1,6.69433659124381e-05
7854,1,6.69433659124381e-05
7855,3,0.000200830097737314
7856,1,6.69433659124381e-05
7857,2,0.000133886731824876
7863,3,0.000200830097737314
7864,1,6.69433659124381e-05
7868,1,6.69433659124381e-05
7869,1,6.69433659124381e-05
7870,1,6.69433659124381e-05
7876,1,6.69433659124381e-05
7885,1,6.69433659124381e-05
7886,1,6.69433659124381e-05
7892,1,6.69433659124381e-05
7893,1,6.69433659124381e-05
7895,1,6.69433659124381e-05
7902,1,6.69433659124381e-05
7903,1,6.69433659124381e-05
7904,2,0.000133886731824876
7905,1,6.69433659124381e-05
7906,1,6.69433659124381e-05
7907,1,6.69433659124381e-05
7910,1,6.69433659124381e-05
7913,1,6.69433659124381e-05
7921,1,6.69433659124381e-05
7922,1,6.69433659124381e-05
7926,1,6.69433659124381e-05
7928,1,6.69433659124381e-05
7929,1,6.69433659124381e-05
7935,1,6.69433659124381e-05
7936,1,6.69433659124381e-05
7939,1,6.69433659124381e-05
7940,1,6.69433659124381e-05
7943,1,6.69433659124381e-05
7953,2,0.000133886731824876
7954,1,6.69433659124381e-05
7962,1,6.69433659124381e-05
7965,2,0.000133886731824876
7966,1,6.69433659124381e-05
7968,2,0.000133886731824876
7969,1,6.69433659124381e-05
7976,1,6.69433659124381e-05
7978,1,6.69433659124381e-05
7981,2,0.000133886731824876
7984,1,6.69433659124381e-05
7987,1,6.69433659124381e-05
7991,1,6.69433659124381e-05
7997,1,6.69433659124381e-05
8002,2,0.000133886731824876
8003,1,6.69433659124381e-05
8005,1,6.69433659124381e-05
8012,1,6.69433659124381e-05
8014,1,6.69433659124381e-05
8015,2,0.000133886731824876
8020,1,6.69433659124381e-05
8040,1,6.69433659124381e-05
8042,1,6.69433659124381e-05
8046,1,6.69433659124381e-05
8047,1,6.69433659124381e-05
8048,1,6.69433659124381e-05
8055,1,6.69433659124381e-05
8057,1,6.69433659124381e-05
8058,1,6.69433659124381e-05
8062,1,6.69433659124381e-05
8069,1,6.69433659124381e-05
8071,1,6.69433659124381e-05
8072,2,0.000133886731824876
8077,1,6.69433659124381e-05
8078,1,6.69433659124381e-05
8081,1,6.69433659124381e-05
8083,1,6.69433659124381e-05
8084,1,6.69433659124381e-05
8086,1,6.69433659124381e-05
8088,1,6.69433659124381e-05
8089,1,6.69433659124381e-05
8090,1,6.69433659124381e-05
8095,1,6.69433659124381e-05
8107,1,6.69433659124381e-05
8116,1,6.69433659124381e-05
8118,1,6.69433659124381e-05
8119,1,6.69433659124381e-05
8122,1,6.69433659124381e-05
8130,1,6.69433659124381e-05
8131,2,0.000133886731824876
8137,1,6.69433659124381e-05
8139,2,0.000133886731824876
8142,1,6.69433659124381e-05
8144,1,6.69433659124381e-05
8145,1,6.69433659124381e-05
8148,1,6.69433659124381e-05
8149,1,6.69433659124381e-05
8155,1,6.69433659124381e-05
8156,1,6.69433659124381e-05
8163,1,6.69433659124381e-05
8164,1,6.69433659124381e-05
8165,1,6.69433659124381e-05
8169,1,6.69433659124381e-05
8172,2,0.000133886731824876
8182,2,0.000133886731824876
8187,2,0.000133886731824876
8193,2,0.000133886731824876
8196,1,6.69433659124381e-05
8197,1,6.69433659124381e-05
8206,1,6.69433659124381e-05
8209,1,6.69433659124381e-05
8213,2,0.000133886731824876
8215,1,6.69433659124381e-05
8217,1,6.69433659124381e-05
8219,2,0.000133886731824876
8222,1,6.69433659124381e-05
8223,1,6.69433659124381e-05
8229,1,6.69433659124381e-05
8233,1,6.69433659124381e-05
8238,1,6.69433659124381e-05
8239,1,6.69433659124381e-05
8242,1,6.69433659124381e-05
8246,1,6.69433659124381e-05
8253,1,6.69433659124381e-05
8258,1,6.69433659124381e-05
8260,1,6.69433659124381e-05
8270,1,6.69433659124381e-05
8272,1,6.69433659124381e-05
8274,2,0.000133886731824876
8275,2,0.000133886731824876
8279,1,6.69433659124381e-05
8280,1,6.69433659124381e-05
8283,1,6.69433659124381e-05
8284,1,6.69433659124381e-05
8287,1,6.69433659124381e-05
8292,2,0.000133886731824876
8294,1,6.69433659124381e-05
8296,1,6.69433659124381e-05
8299,1,6.69433659124381e-05
8303,1,6.69433659124381e-05
8306,1,6.69433659124381e-05
8309,1,6.69433659124381e-05
8312,1,6.69433659124381e-05
8327,1,6.69433659124381e-05
8333,2,0.000133886731824876
8340,1,6.69433659124381e-05
8341,2,0.000133886731824876
8343,2,0.000133886731824876
8349,2,0.000133886731824876
8351,1,6.69433659124381e-05
8353,1,6.69433659124381e-05
8359,1,6.69433659124381e-05
8366,1,6.69433659124381e-05
8376,1,6.69433659124381e-05
8384,1,6.69433659124381e-05
8388,2,0.000133886731824876
8389,1,6.69433659124381e-05
8396,2,0.000133886731824876
8399,1,6.69433659124381e-05
8400,2,0.000133886731824876
8406,1,6.69433659124381e-05
8409,1,6.69433659124381e-05
8412,1,6.69433659124381e-05
8416,1,6.69433659124381e-05
8427,1,6.69433659124381e-05
8428,1,6.69433659124381e-05
8437,1,6.69433659124381e-05
8439,1,6.69433659124381e-05
8451,1,6.69433659124381e-05
8456,1,6.69433659124381e-05
8462,1,6.69433659124381e-05
8463,1,6.69433659124381e-05
8464,1,6.69433659124381e-05
8471,1,6.69433659124381e-05
8485,1,6.69433659124381e-05
8486,1,6.69433659124381e-05
8488,1,6.69433659124381e-05
8489,2,0.000133886731824876
8492,2,0.000133886731824876
8499,2,0.000133886731824876
8511,1,6.69433659124381e-05
8514,2,0.000133886731824876
8521,1,6.69433659124381e-05
8522,1,6.69433659124381e-05
8527,1,6.69433659124381e-05
8533,1,6.69433659124381e-05
8535,1,6.69433659124381e-05
8538,1,6.69433659124381e-05
8540,1,6.69433659124381e-05
8541,1,6.69433659124381e-05
8546,1,6.69433659124381e-05
8547,1,6.69433659124381e-05
8552,1,6.69433659124381e-05
8556,2,0.000133886731824876
8557,1,6.69433659124381e-05
8559,1,6.69433659124381e-05
8563,1,6.69433659124381e-05
8574,1,6.69433659124381e-05
8575,1,6.69433659124381e-05
8577,1,6.69433659124381e-05
8581,1,6.69433659124381e-05
8583,2,0.000133886731824876
8586,1,6.69433659124381e-05
8594,1,6.69433659124381e-05
8602,2,0.000133886731824876
8603,1,6.69433659124381e-05
8607,1,6.69433659124381e-05
8614,1,6.69433659124381e-05
8615,1,6.69433659124381e-05
8620,1,6.69433659124381e-05
8625,1,6.69433659124381e-05
8627,1,6.69433659124381e-05
8630,1,6.69433659124381e-05
8633,1,6.69433659124381e-05
8640,1,6.69433659124381e-05
8642,1,6.69433659124381e-05
8644,1,6.69433659124381e-05
8649,1,6.69433659124381e-05
8655,2,0.000133886731824876
8662,1,6.69433659124381e-05
8667,1,6.69433659124381e-05
8668,1,6.69433659124381e-05
8671,1,6.69433659124381e-05
8680,1,6.69433659124381e-05
8682,1,6.69433659124381e-05
8684,1,6.69433659124381e-05
8690,1,6.69433659124381e-05
8702,1,6.69433659124381e-05
8708,1,6.69433659124381e-05
8712,1,6.69433659124381e-05
8713,1,6.69433659124381e-05
8723,1,6.69433659124381e-05
8728,1,6.69433659124381e-05
8733,1,6.69433659124381e-05
8736,2,0.000133886731824876
8737,1,6.69433659124381e-05
8739,1,6.69433659124381e-05
8740,1,6.69433659124381e-05
8742,1,6.69433659124381e-05
8750,1,6.69433659124381e-05
8758,1,6.69433659124381e-05
8761,1,6.69433659124381e-05
8762,1,6.69433659124381e-05
8767,1,6.69433659124381e-05
8780,1,6.69433659124381e-05
8781,1,6.69433659124381e-05
8787,1,6.69433659124381e-05
8788,1,6.69433659124381e-05
8790,1,6.69433659124381e-05
8792,1,6.69433659124381e-05
8793,1,6.69433659124381e-05
8794,1,6.69433659124381e-05
8806,1,6.69433659124381e-05
8815,1,6.69433659124381e-05
8817,3,0.000200830097737314
8822,1,6.69433659124381e-05
8828,1,6.69433659124381e-05
8829,2,0.000133886731824876
8834,2,0.000133886731824876
8837,1,6.69433659124381e-05
8843,1,6.69433659124381e-05
8848,1,6.69433659124381e-05
8854,1,6.69433659124381e-05
8857,1,6.69433659124381e-05
8859,1,6.69433659124381e-05
8860,1,6.69433659124381e-05
8872,1,6.69433659124381e-05
8873,2,0.000133886731824876
8877,1,6.69433659124381e-05
8881,1,6.69433659124381e-05
8884,1,6.69433659124381e-05
8885,1,6.69433659124381e-05
8896,1,6.69433659124381e-05
8900,1,6.69433659124381e-05
8904,1,6.69433659124381e-05
8907,1,6.69433659124381e-05
8910,1,6.69433659124381e-05
8914,1,6.69433659124381e-05
8917,1,6.69433659124381e-05
8923,1,6.69433659124381e-05
8925,1,6.69433659124381e-05
8926,1,6.69433659124381e-05
8927,1,6.69433659124381e-05
8928,1,6.69433659124381e-05
8930,1,6.69433659124381e-05
8932,2,0.000133886731824876
8934,1,6.69433659124381e-05
8939,1,6.69433659124381e-05
8941,2,0.000133886731824876
8943,1,6.69433659124381e-05
8945,1,6.69433659124381e-05
8947,1,6.69433659124381e-05
8951,1,6.69433659124381e-05
8960,1,6.69433659124381e-05
8963,2,0.000133886731824876
8966,1,6.69433659124381e-05
8968,1,6.69433659124381e-05
8971,1,6.69433659124381e-05
8978,1,6.69433659124381e-05
8984,1,6.69433659124381e-05
8985,1,6.69433659124381e-05
8986,1,6.69433659124381e-05
8991,1,6.69433659124381e-05
8992,1,6.69433659124381e-05
8993,1,6.69433659124381e-05
8994,1,6.69433659124381e-05
9001,1,6.69433659124381e-05
9004,2,0.000133886731824876
9008,1,6.69433659124381e-05
9012,1,6.69433659124381e-05
9018,1,6.69433659124381e-05
9020,1,6.69433659124381e-05
9021,1,6.69433659124381e-05
9025,1,6.69433659124381e-05
9026,1,6.69433659124381e-05
9027,1,6.69433659124381e-05
9029,1,6.69433659124381e-05
9035,1,6.69433659124381e-05
9039,1,6.69433659124381e-05
9042,2,0.000133886731824876
9045,1,6.69433659124381e-05
9046,1,6.69433659124381e-05
9048,1,6.69433659124381e-05
9049,1,6.69433659124381e-05
9054,1,6.69433659124381e-05
9072,1,6.69433659124381e-05
9079,1,6.69433659124381e-05
9080,2,0.000133886731824876
9081,1,6.69433659124381e-05
9082,1,6.69433659124381e-05
9091,1,6.69433659124381e-05
9092,1,6.69433659124381e-05
9098,1,6.69433659124381e-05
9102,1,6.69433659124381e-05
9106,1,6.69433659124381e-05
9110,1,6.69433659124381e-05
9117,1,6.69433659124381e-05
9125,1,6.69433659124381e-05
9126,1,6.69433659124381e-05
9139,1,6.69433659124381e-05
9142,1,6.69433659124381e-05
9161,1,6.69433659124381e-05
9165,1,6.69433659124381e-05
9187,2,0.000133886731824876
9191,1,6.69433659124381e-05
9194,1,6.69433659124381e-05
9195,2,0.000133886731824876
9197,1,6.69433659124381e-05
9206,1,6.69433659124381e-05
9219,1,6.69433659124381e-05
9231,1,6.69433659124381e-05
9235,1,6.69433659124381e-05
9236,1,6.69433659124381e-05
9239,1,6.69433659124381e-05
9245,1,6.69433659124381e-05
9254,1,6.69433659124381e-05
9255,2,0.000133886731824876
9265,1,6.69433659124381e-05
9273,1,6.69433659124381e-05
9274,1,6.69433659124381e-05
9277,1,6.69433659124381e-05
9285,2,0.000133886731824876
9287,1,6.69433659124381e-05
9295,1,6.69433659124381e-05
9297,1,6.69433659124381e-05
9299,1,6.69433659124381e-05
9303,1,6.69433659124381e-05
9304,1,6.69433659124381e-05
9313,1,6.69433659124381e-05
9318,1,6.69433659124381e-05
9331,1,6.69433659124381e-05
9337,2,0.000133886731824876
9346,1,6.69433659124381e-05
9351,1,6.69433659124381e-05
9353,1,6.69433659124381e-05
9365,2,0.000133886731824876
9378,1,6.69433659124381e-05
9386,1,6.69433659124381e-05
9388,1,6.69433659124381e-05
9398,1,6.69433659124381e-05
9415,1,6.69433659124381e-05
9424,1,6.69433659124381e-05
9425,1,6.69433659124381e-05
9430,1,6.69433659124381e-05
9431,1,6.69433659124381e-05
9434,1,6.69433659124381e-05
9435,1,6.69433659124381e-05
9445,1,6.69433659124381e-05
9448,2,0.000133886731824876
9461,1,6.69433659124381e-05
9470,1,6.69433659124381e-05
9473,2,0.000133886731824876
9476,1,6.69433659124381e-05
9479,1,6.69433659124381e-05
9489,1,6.69433659124381e-05
9491,1,6.69433659124381e-05
9494,1,6.69433659124381e-05
9507,1,6.69433659124381e-05
9513,1,6.69433659124381e-05
9515,1,6.69433659124381e-05
9526,1,6.69433659124381e-05
9531,2,0.000133886731824876
9543,1,6.69433659124381e-05
9548,1,6.69433659124381e-05
9557,1,6.69433659124381e-05
9560,1,6.69433659124381e-05
9563,1,6.69433659124381e-05
9570,1,6.69433659124381e-05
9571,1,6.69433659124381e-05
9582,1,6.69433659124381e-05
9587,1,6.69433659124381e-05
9595,1,6.69433659124381e-05
9596,1,6.69433659124381e-05
9603,1,6.69433659124381e-05
9605,1,6.69433659124381e-05
9606,1,6.69433659124381e-05
9611,1,6.69433659124381e-05
9612,1,6.69433659124381e-05
9618,1,6.69433659124381e-05
9621,1,6.69433659124381e-05
9624,2,0.000133886731824876
9628,1,6.69433659124381e-05
9629,1,6.69433659124381e-05
9636,1,6.69433659124381e-05
9638,1,6.69433659124381e-05
9645,1,6.69433659124381e-05
9655,2,0.000133886731824876
9658,1,6.69433659124381e-05
9662,1,6.69433659124381e-05
9665,1,6.69433659124381e-05
9676,1,6.69433659124381e-05
9677,1,6.69433659124381e-05
9681,1,6.69433659124381e-05
9685,1,6.69433659124381e-05
9731,1,6.69433659124381e-05
9743,1,6.69433659124381e-05
9748,1,6.69433659124381e-05
9749,1,6.69433659124381e-05
9756,1,6.69433659124381e-05
9759,1,6.69433659124381e-05
9780,2,0.000133886731824876
9789,1,6.69433659124381e-05
9803,1,6.69433659124381e-05
9805,1,6.69433659124381e-05
9825,1,6.69433659124381e-05
9827,1,6.69433659124381e-05
9836,1,6.69433659124381e-05
9853,1,6.69433659124381e-05
9854,1,6.69433659124381e-05
9859,1,6.69433659124381e-05
9869,1,6.69433659124381e-05
9872,1,6.69433659124381e-05
9875,1,6.69433659124381e-05
9881,1,6.69433659124381e-05
9893,1,6.69433659124381e-05
9903,2,0.000133886731824876
9905,1,6.69433659124381e-05
9914,1,6.69433659124381e-05
9915,1,6.69433659124381e-05
9916,1,6.69433659124381e-05
9940,2,0.000133886731824876
9944,1,6.69433659124381e-05
9958,1,6.69433659124381e-05
9970,1,6.69433659124381e-05
9971,1,6.69433659124381e-05
9979,1,6.69433659124381e-05
9983,2,0.000133886731824876
9997,1,6.69433659124381e-05
10001,1,6.69433659124381e-05
10003,1,6.69433659124381e-05
10009,1,6.69433659124381e-05
10013,1,6.69433659124381e-05
10017,1,6.69433659124381e-05
10021,1,6.69433659124381e-05
10024,1,6.69433659124381e-05
10038,2,0.000133886731824876
10055,1,6.69433659124381e-05
10063,1,6.69433659124381e-05
10068,1,6.69433659124381e-05
10069,1,6.69433659124381e-05
10076,1,6.69433659124381e-05
10083,1,6.69433659124381e-05
10097,1,6.69433659124381e-05
10100,1,6.69433659124381e-05
10102,1,6.69433659124381e-05
10110,1,6.69433659124381e-05
10119,1,6.69433659124381e-05
10120,1,6.69433659124381e-05
10149,1,6.69433659124381e-05
10156,1,6.69433659124381e-05
10157,1,6.69433659124381e-05
10165,1,6.69433659124381e-05
10168,2,0.000133886731824876
10169,1,6.69433659124381e-05
10173,2,0.000133886731824876
10174,1,6.69433659124381e-05
10176,1,6.69433659124381e-05
10180,1,6.69433659124381e-05
10187,1,6.69433659124381e-05
10190,1,6.69433659124381e-05
10200,1,6.69433659124381e-05
10202,1,6.69433659124381e-05
10206,1,6.69433659124381e-05
10222,1,6.69433659124381e-05
10227,2,0.000133886731824876
10237,1,6.69433659124381e-05
10244,1,6.69433659124381e-05
10252,1,6.69433659124381e-05
10268,3,0.000200830097737314
10285,1,6.69433659124381e-05
10306,1,6.69433659124381e-05
10308,2,0.000133886731824876
10309,1,6.69433659124381e-05
10312,1,6.69433659124381e-05
10314,1,6.69433659124381e-05
10315,1,6.69433659124381e-05
10335,1,6.69433659124381e-05
10340,1,6.69433659124381e-05
10345,1,6.69433659124381e-05
10346,1,6.69433659124381e-05
10356,1,6.69433659124381e-05
10358,1,6.69433659124381e-05
10360,1,6.69433659124381e-05
10367,1,6.69433659124381e-05
10380,1,6.69433659124381e-05
10381,1,6.69433659124381e-05
10387,2,0.000133886731824876
10406,1,6.69433659124381e-05
10413,1,6.69433659124381e-05
10414,1,6.69433659124381e-05
10415,2,0.000133886731824876
10423,1,6.69433659124381e-05
10432,1,6.69433659124381e-05
10434,1,6.69433659124381e-05
10438,1,6.69433659124381e-05
10440,1,6.69433659124381e-05
10443,1,6.69433659124381e-05
10451,1,6.69433659124381e-05
10454,1,6.69433659124381e-05
10467,2,0.000133886731824876
10483,2,0.000133886731824876
10487,1,6.69433659124381e-05
10489,1,6.69433659124381e-05
10503,1,6.69433659124381e-05
10508,1,6.69433659124381e-05
10511,1,6.69433659124381e-05
10517,1,6.69433659124381e-05
10519,1,6.69433659124381e-05
10533,1,6.69433659124381e-05
10545,1,6.69433659124381e-05
10546,1,6.69433659124381e-05
10550,1,6.69433659124381e-05
10559,1,6.69433659124381e-05
10561,1,6.69433659124381e-05
10569,2,0.000133886731824876
10571,2,0.000133886731824876
10575,1,6.69433659124381e-05
10584,1,6.69433659124381e-05
10586,1,6.69433659124381e-05
10587,2,0.000133886731824876
10595,1,6.69433659124381e-05
10611,1,6.69433659124381e-05
10627,1,6.69433659124381e-05
10652,1,6.69433659124381e-05
10664,1,6.69433659124381e-05
10681,1,6.69433659124381e-05
10683,1,6.69433659124381e-05
10687,2,0.000133886731824876
10702,1,6.69433659124381e-05
10722,1,6.69433659124381e-05
10738,2,0.000133886731824876
10739,1,6.69433659124381e-05
10754,1,6.69433659124381e-05
10755,2,0.000133886731824876
10763,1,6.69433659124381e-05
10783,1,6.69433659124381e-05
10792,1,6.69433659124381e-05
10796,1,6.69433659124381e-05
10807,1,6.69433659124381e-05
10828,1,6.69433659124381e-05
10830,1,6.69433659124381e-05
10835,1,6.69433659124381e-05
10836,1,6.69433659124381e-05
10853,1,6.69433659124381e-05
10859,1,6.69433659124381e-05
10872,1,6.69433659124381e-05
10875,1,6.69433659124381e-05
10879,1,6.69433659124381e-05
10890,1,6.69433659124381e-05
10898,1,6.69433659124381e-05
10910,1,6.69433659124381e-05
10911,1,6.69433659124381e-05
10915,1,6.69433659124381e-05
10922,1,6.69433659124381e-05
10934,1,6.69433659124381e-05
10941,1,6.69433659124381e-05
10948,1,6.69433659124381e-05
10950,1,6.69433659124381e-05
10958,1,6.69433659124381e-05
10983,1,6.69433659124381e-05
10988,1,6.69433659124381e-05
10990,1,6.69433659124381e-05
10994,1,6.69433659124381e-05
11026,1,6.69433659124381e-05
11039,1,6.69433659124381e-05
11044,1,6.69433659124381e-05
11045,1,6.69433659124381e-05
11072,1,6.69433659124381e-05
11083,1,6.69433659124381e-05
11103,1,6.69433659124381e-05
11123,1,6.69433659124381e-05
11124,2,0.000133886731824876
11131,1,6.69433659124381e-05
11135,1,6.69433659124381e-05
11143,1,6.69433659124381e-05
11145,1,6.69433659124381e-05
11156,1,6.69433659124381e-05
11164,1,6.69433659124381e-05
11172,1,6.69433659124381e-05
11173,1,6.69433659124381e-05
11201,1,6.69433659124381e-05
11202,1,6.69433659124381e-05
11206,1,6.69433659124381e-05
11216,1,6.69433659124381e-05
11218,1,6.69433659124381e-05
11221,1,6.69433659124381e-05
11227,1,6.69433659124381e-05
11228,1,6.69433659124381e-05
11237,1,6.69433659124381e-05
11239,1,6.69433659124381e-05
11240,1,6.69433659124381e-05
11254,1,6.69433659124381e-05
11260,1,6.69433659124381e-05
11263,1,6.69433659124381e-05
11272,1,6.69433659124381e-05
11291,1,6.69433659124381e-05
11295,1,6.69433659124381e-05
11297,1,6.69433659124381e-05
11306,1,6.69433659124381e-05
11327,1,6.69433659124381e-05
11334,1,6.69433659124381e-05
11336,1,6.69433659124381e-05
11340,1,6.69433659124381e-05
11344,1,6.69433659124381e-05
11351,1,6.69433659124381e-05
11352,1,6.69433659124381e-05
11356,2,0.000133886731824876
11359,1,6.69433659124381e-05
11362,1,6.69433659124381e-05
11372,1,6.69433659124381e-05
11377,1,6.69433659124381e-05
11384,1,6.69433659124381e-05
11387,1,6.69433659124381e-05
11389,1,6.69433659124381e-05
11392,1,6.69433659124381e-05
11393,1,6.69433659124381e-05
11422,1,6.69433659124381e-05
11426,2,0.000133886731824876
11428,1,6.69433659124381e-05
11429,1,6.69433659124381e-05
11440,1,6.69433659124381e-05
11444,1,6.69433659124381e-05
11448,1,6.69433659124381e-05
11450,2,0.000133886731824876
11452,1,6.69433659124381e-05
11458,1,6.69433659124381e-05
11463,1,6.69433659124381e-05
11464,1,6.69433659124381e-05
11466,1,6.69433659124381e-05
11467,1,6.69433659124381e-05
11472,1,6.69433659124381e-05
11474,1,6.69433659124381e-05
11475,1,6.69433659124381e-05
11480,1,6.69433659124381e-05
11487,1,6.69433659124381e-05
11502,1,6.69433659124381e-05
11505,1,6.69433659124381e-05
11506,1,6.69433659124381e-05
11507,1,6.69433659124381e-05
11512,1,6.69433659124381e-05
11519,1,6.69433659124381e-05
11535,1,6.69433659124381e-05
11541,1,6.69433659124381e-05
11555,1,6.69433659124381e-05
11557,1,6.69433659124381e-05
11560,1,6.69433659124381e-05
11573,1,6.69433659124381e-05
11583,1,6.69433659124381e-05
11602,1,6.69433659124381e-05
11609,1,6.69433659124381e-05
11613,1,6.69433659124381e-05
11631,1,6.69433659124381e-05
11632,1,6.69433659124381e-05
11640,1,6.69433659124381e-05
11643,1,6.69433659124381e-05
11649,1,6.69433659124381e-05
11657,1,6.69433659124381e-05
11658,1,6.69433659124381e-05
11659,1,6.69433659124381e-05
11674,1,6.69433659124381e-05
11680,1,6.69433659124381e-05
11684,1,6.69433659124381e-05
11710,1,6.69433659124381e-05
11713,1,6.69433659124381e-05
11725,1,6.69433659124381e-05
11732,1,6.69433659124381e-05
11750,1,6.69433659124381e-05
11761,1,6.69433659124381e-05
11797,1,6.69433659124381e-05
11798,1,6.69433659124381e-05
11799,2,0.000133886731824876
11823,1,6.69433659124381e-05
11824,1,6.69433659124381e-05
11830,1,6.69433659124381e-05
11838,1,6.69433659124381e-05
11844,1,6.69433659124381e-05
11853,1,6.69433659124381e-05
11875,1,6.69433659124381e-05
11893,1,6.69433659124381e-05
11905,1,6.69433659124381e-05
11907,1,6.69433659124381e-05
11922,1,6.69433659124381e-05
11928,1,6.69433659124381e-05
11929,1,6.69433659124381e-05
11935,1,6.69433659124381e-05
11945,1,6.69433659124381e-05
11966,1,6.69433659124381e-05
11991,1,6.69433659124381e-05
12013,1,6.69433659124381e-05
12019,1,6.69433659124381e-05
12022,1,6.69433659124381e-05
12023,1,6.69433659124381e-05
12026,1,6.69433659124381e-05
12035,1,6.69433659124381e-05
12045,1,6.69433659124381e-05
12052,1,6.69433659124381e-05
12053,1,6.69433659124381e-05
12060,1,6.69433659124381e-05
12063,1,6.69433659124381e-05
12066,1,6.69433659124381e-05
12076,1,6.69433659124381e-05
12077,1,6.69433659124381e-05
12080,1,6.69433659124381e-05
12102,1,6.69433659124381e-05
12105,1,6.69433659124381e-05
12112,1,6.69433659124381e-05
12135,1,6.69433659124381e-05
12140,1,6.69433659124381e-05
12159,1,6.69433659124381e-05
12174,1,6.69433659124381e-05
12179,1,6.69433659124381e-05
12207,1,6.69433659124381e-05
